20240812172100,0.002197266,-0.015136719,1.023681641
20240812172103,0.001708984,-0.016967773,1.022949219
20240812172107,0.001953125,-0.017089844,1.023071289
20240812172112,-0.003662109,-0.018798828,1.022949219
20240812172117,0.001953125,-0.016723633,1.02355957
20240812172123,0.001708984,-0.016479492,1.02355957
20240812172127,0.000610352,-0.017578125,1.024169922
20240812172132,0.00378418,-0.017944336,1.023925781
20240812172137,0.001708984,-0.016601563,1.022949219
20240812172143,0.001464844,-0.014526367,1.025146484
20240812172147,0.001953125,-0.017822266,1.023071289
20240812172152,-0.001464844,-0.014160156,1.0234375
20240812172157,0.002075195,-0.015625,1.021972656
20240812172203,0.002319336,-0.016845703,1.022705078
20240812172207,0.000488281,-0.017333984,1.022216797
20240812172212,0.000610352,-0.016967773,1.022949219
20240812172218,0.002929688,-0.017456055,1.02355957
20240812172223,0.002319336,-0.020141602,1.022216797
20240812172227,-0.000244141,-0.014770508,1.021728516
20240812172232,0.000854492,-0.017333984,1.023193359
20240812172237,0.000854492,-0.009033203,1.023681641
20240812172243,-0.001342773,-0.018310547,1.021850586
20240812172247,0.006713867,-0.015014648,1.02331543
20240812172252,0.001098633,-0.018310547,1.021850586
20240812172257,0.000488281,-0.018798828,1.023193359
20240812172303,0.001464844,-0.016967773,1.022216797
20240812172307,0.002563477,-0.020629883,1.021728516
20240812172312,0.001342773,-0.014282227,1.021118164
20240812172317,0.000610352,-0.015258789,1.021728516
20240812172323,0.002929688,-0.017700195,1.01965332
20240812172327,0.005249023,-0.015625,1.022094727
20240812172332,-0.002807617,-0.018188477,1.022216797
20240812172337,0.002563477,-0.016723633,1.021362305
20240812172343,0.000854492,-0.016723633,1.022460938
20240812172347,0.000610352,-0.017089844,1.022705078
20240812172352,0.001586914,-0.017944336,1.022094727
20240812172358,-0.00012207,-0.017822266,1.021728516
20240812172403,-0.000244141,-0.016479492,1.021972656
20240812172407,0.001098633,-0.016845703,1.021240234
20240812172412,0.004272461,-0.015014648,1.023071289
20240812172417,0.000610352,-0.014038086,1.0234375
20240812172423,0.000244141,-0.016601563,1.022827148
20240812172427,0.002197266,-0.017211914,1.021484375
20240812172432,0.001953125,-0.016601563,1.022827148
20240812172437,0.002807617,-0.018554688,1.022338867
20240812172443,0.001464844,-0.016357422,1.022583008
20240812172447,0.002197266,-0.017211914,1.02355957
20240812172452,0.000610352,-0.017700195,1.022216797
20240812172457,0.005249023,-0.017822266,1.022460938
20240812172503,0.002319336,-0.016601563,1.022705078
20240812172507,0.000854492,-0.017822266,1.022094727
20240812172512,0.001342773,-0.017333984,1.0234375
20240812172518,0.000976563,-0.017211914,1.022338867
20240812172523,0.000366211,-0.017089844,1.023071289
20240812172528,0.001831055,-0.018066406,1.023925781
20240812172532,0.001342773,-0.015869141,1.024047852
20240812172537,0.002197266,-0.017211914,1.022338867
20240812172543,0.001831055,-0.016235352,1.021972656
20240812172547,0.001098633,-0.016845703,1.022949219
20240812172552,0.001342773,-0.017700195,1.023681641
20240812172558,0.002441406,-0.016113281,1.0234375
20240812172603,0.000854492,-0.017578125,1.022338867
20240812172608,0.000854492,-0.016601563,1.021362305
20240812172613,0.002807617,-0.015625,1.023071289
20240812172618,0.002075195,-0.017089844,1.021606445
20240812172623,0.000976563,-0.017089844,1.02331543
20240812172627,0.00012207,-0.016357422,1.022460938
20240812172633,0.000610352,-0.01574707,1.02331543
20240812172637,0.00012207,-0.017822266,1.02331543
20240812172643,0.001708984,-0.01550293,1.023803711
20240812172647,0.000610352,-0.016235352,1.02355957
20240812172653,0.000854492,-0.016845703,1.021484375
20240812172658,0.000366211,-0.016479492,1.022460938
20240812172703,0.000854492,-0.016723633,1.021362305
20240812172708,0.000366211,-0.017822266,1.022827148
20240812172713,0.002441406,-0.017700195,1.021850586
20240812172718,0.000976563,-0.016113281,1.022583008
20240812172723,0.001953125,-0.016723633,1.02331543
20240812172728,0.001464844,-0.016723633,1.021972656
20240812172733,0.003295898,-0.016113281,1.023681641
20240812172738,0.001464844,-0.016235352,1.022949219
20240812172743,0,-0.016601563,1.022460938
20240812172748,-0.002319336,-0.013183594,1.022216797
20240812172753,0.001464844,-0.01574707,1.022583008
20240812172758,-0.006225586,-0.023193359,1.023803711
20240812172803,0.000610352,-0.017211914,1.022827148
20240812172808,0.000244141,-0.016967773,1.023803711
20240812172813,0.001342773,-0.017333984,1.023925781
20240812172818,0.000488281,-0.016601563,1.024780273
20240812172823,0.00402832,-0.018310547,1.024536133
20240812172828,0.000366211,-0.016479492,1.023803711
20240812172833,0.000366211,-0.017089844,1.025024414
20240812172838,0.000488281,-0.016967773,1.022827148
20240812172843,0.000488281,-0.016967773,1.021728516
20240812172848,0.000976563,-0.016113281,1.024047852
20240812172853,0.001342773,-0.016113281,1.023193359
20240812172858,0.000732422,-0.01574707,1.024047852
20240812172903,0.005859375,-0.008911133,1.02355957
20240812172908,0.001464844,-0.016235352,1.022583008
20240812172913,0.000244141,-0.016845703,1.022705078
20240812172918,0.00012207,-0.015991211,1.024414063
20240812172923,0.000488281,-0.015991211,1.022705078
20240812172928,0.000610352,-0.017211914,1.021850586
20240812172933,0.00012207,-0.016601563,1.023193359
20240812172938,0.000610352,-0.016967773,1.022827148
20240812172943,0.000976563,-0.016601563,1.023925781
20240812172948,0.001098633,-0.017089844,1.02331543
20240812172953,0.000366211,-0.017333984,1.022827148
20240812172958,0,-0.015625,1.021850586
20240812173003,0.000976563,-0.016723633,1.02331543
20240812173008,0.001953125,-0.010375977,1.022216797
20240812173013,-0.002685547,-0.016845703,1.022827148
20240812173018,0.001831055,-0.017700195,1.023803711
20240812173023,-0.000488281,-0.018188477,1.022949219
20240812173028,0.001220703,-0.015991211,1.02331543
20240812173033,0.001953125,-0.016601563,1.02331543
20240812173038,0.001220703,-0.017456055,1.023071289
20240812173043,0.000366211,-0.016845703,1.024414063
20240812173048,0.001464844,-0.016845703,1.023803711
20240812173053,0.001586914,-0.016235352,1.024414063
20240812173058,0.001953125,-0.018676758,1.023071289
20240812173103,0.00012207,-0.016113281,1.023071289
20240812173108,0.001220703,-0.017700195,1.024047852
20240812173113,0.001342773,-0.017700195,1.023925781
20240812173118,0.002807617,-0.014160156,1.024536133
20240812173123,-0.000366211,-0.017333984,1.023925781
20240812173128,0.001953125,-0.021972656,1.024291992
