Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,ImageMatrix,Label
2024-09-10 12:13:31,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.39215686 0.45882353 0.50980392]
  [0.39215686 0.45882353 0.50980392]
  [0.38431373 0.45098039 0.50196078]
  ...
  [0.4627451  0.48627451 0.46666667]
  [0.4627451  0.48627451 0.46666667]
  [0.46666667 0.49019608 0.47058824]]

 [[0.39215686 0.45882353 0.50980392]
  [0.38431373 0.45098039 0.50196078]
  [0.38431373 0.45098039 0.50196078]
  ...
  [0.46666667 0.49019608 0.47058824]
  [0.46666667 0.49019608 0.47058824]
  [0.46666667 0.49019608 0.47058824]]

 [[0.38823529 0.45490196 0.50588235]
  [0.38431373 0.45098039 0.50196078]
  [0.39215686 0.45882353 0.50980392]
  ...
  [0.46666667 0.49019608 0.47058824]
  [0.46666667 0.49019608 0.47058824]
  [0.45882353 0.48235294 0.4627451 ]]

 ...

 [[0.8        0.80392157 0.78823529]
  [0.8        0.80392157 0.78823529]
  [0.80784314 0.81176471 0.79607843]
  ...
  [0.20392157 0.19215686 0.17647059]
  [0.20392157 0.19215686 0.17647059]
  [0.18039216 0.16862745 0.15294118]]

 [[0.81960784 0.80784314 0.78823529]
  [0.81960784 0.80784314 0.79215686]
  [0.81176471 0.79215686 0.79607843]
  ...
  [0.23137255 0.21960784 0.20392157]
  [0.22745098 0.21568627 0.2       ]
  [0.23921569 0.22745098 0.21176471]]

 [[0.81960784 0.80392157 0.79215686]
  [0.81568627 0.79607843 0.80784314]
  [0.81960784 0.8        0.80784314]
  ...
  [0.21176471 0.2        0.18431373]
  [0.23529412 0.22352941 0.20784314]
  [0.23137255 0.21960784 0.20392157]]]",0
2024-09-10 12:13:32,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.40392157 0.45490196 0.50980392]
  [0.39215686 0.45882353 0.50980392]
  [0.38431373 0.45098039 0.50196078]
  ...
  [0.46666667 0.49019608 0.46666667]
  [0.45490196 0.49019608 0.45098039]
  [0.44705882 0.49019608 0.45098039]]

 [[0.38823529 0.45490196 0.50588235]
  [0.38039216 0.45490196 0.50588235]
  [0.38431373 0.45098039 0.50196078]
  ...
  [0.45490196 0.49019608 0.4745098 ]
  [0.45490196 0.49411765 0.47058824]
  [0.45490196 0.49411765 0.47058824]]

 [[0.38039216 0.44705882 0.49803922]
  [0.38431373 0.45098039 0.50196078]
  [0.38431373 0.45098039 0.50196078]
  ...
  [0.44313725 0.48235294 0.45882353]
  [0.45098039 0.49019608 0.46666667]
  [0.44705882 0.48627451 0.4627451 ]]

 ...

 [[0.8        0.80392157 0.78823529]
  [0.8        0.80392157 0.78823529]
  [0.8        0.80392157 0.78823529]
  ...
  [0.21960784 0.2        0.20392157]
  [0.21176471 0.19215686 0.19607843]
  [0.19607843 0.17647059 0.18039216]]

 [[0.81176471 0.81568627 0.79607843]
  [0.8        0.80784314 0.78823529]
  [0.8        0.8        0.8       ]
  ...
  [0.23137255 0.21176471 0.21176471]
  [0.23529412 0.21568627 0.21960784]
  [0.22745098 0.20784314 0.21176471]]

 [[0.80392157 0.81176471 0.78431373]
  [0.80784314 0.80392157 0.80784314]
  [0.80392157 0.8        0.80392157]
  ...
  [0.21568627 0.20392157 0.18823529]
  [0.23137255 0.21568627 0.21176471]
  [0.24705882 0.22745098 0.23137255]]]",0
2024-09-10 12:13:33,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.37647059 0.45490196 0.5254902 ]
  [0.38431373 0.44313725 0.51764706]
  [0.38431373 0.44313725 0.51764706]
  ...
  [0.44705882 0.47843137 0.4745098 ]
  [0.46666667 0.49019608 0.47058824]
  [0.46666667 0.49019608 0.47058824]]

 [[0.39215686 0.44705882 0.5254902 ]
  [0.39607843 0.45882353 0.50980392]
  [0.38823529 0.45882353 0.50196078]
  ...
  [0.45882353 0.49019608 0.48627451]
  [0.46666667 0.49019608 0.47058824]
  [0.45882353 0.48235294 0.4627451 ]]

 [[0.39215686 0.45882353 0.50980392]
  [0.39215686 0.45882353 0.50980392]
  [0.39215686 0.45882353 0.50980392]
  ...
  [0.45882353 0.49019608 0.48627451]
  [0.45490196 0.49411765 0.47058824]
  [0.44705882 0.48627451 0.4627451 ]]

 ...

 [[0.80784314 0.80784314 0.80784314]
  [0.80784314 0.80784314 0.80784314]
  [0.80784314 0.80784314 0.80784314]
  ...
  [0.20392157 0.20392157 0.20392157]
  [0.19215686 0.19215686 0.19215686]
  [0.18431373 0.18431373 0.18431373]]

 [[0.80392157 0.8        0.80392157]
  [0.80784314 0.81176471 0.80392157]
  [0.80784314 0.80784314 0.80784314]
  ...
  [0.22352941 0.22352941 0.22352941]
  [0.21960784 0.21176471 0.21176471]
  [0.23921569 0.21960784 0.22352941]]

 [[0.80784314 0.81568627 0.78823529]
  [0.80784314 0.81176471 0.80392157]
  [0.80784314 0.81176471 0.79607843]
  ...
  [0.2        0.2        0.2       ]
  [0.22745098 0.21960784 0.21960784]
  [0.23921569 0.21960784 0.22352941]]]",0
2024-09-10 12:13:34,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.39215686 0.45098039 0.5254902 ]
  [0.39215686 0.45098039 0.5254902 ]
  [0.38823529 0.44313725 0.52941176]
  ...
  [0.45098039 0.49019608 0.46666667]
  [0.45098039 0.49019608 0.46666667]
  [0.45098039 0.49019608 0.46666667]]

 [[0.39215686 0.44705882 0.5254902 ]
  [0.38039216 0.45098039 0.49803922]
  [0.38431373 0.45098039 0.49803922]
  ...
  [0.4627451  0.49411765 0.49019608]
  [0.45098039 0.48235294 0.47843137]
  [0.45882353 0.49019608 0.48627451]]

 [[0.38039216 0.44705882 0.49803922]
  [0.39215686 0.45882353 0.50980392]
  [0.38823529 0.45490196 0.50588235]
  ...
  [0.4627451  0.49411765 0.49019608]
  [0.45882353 0.49019608 0.48627451]
  [0.45882353 0.49019608 0.48627451]]

 ...

 [[0.80784314 0.80784314 0.80784314]
  [0.81176471 0.81176471 0.81176471]
  [0.80784314 0.80784314 0.80784314]
  ...
  [0.20392157 0.20392157 0.20392157]
  [0.18823529 0.18823529 0.18823529]
  [0.16862745 0.16862745 0.16862745]]

 [[0.8        0.79607843 0.80392157]
  [0.80784314 0.81176471 0.80392157]
  [0.80784314 0.80784314 0.80784314]
  ...
  [0.21568627 0.21568627 0.21568627]
  [0.22352941 0.22352941 0.22352941]
  [0.20392157 0.20392157 0.20392157]]

 [[0.79607843 0.80392157 0.77647059]
  [0.80784314 0.81176471 0.80392157]
  [0.80784314 0.81176471 0.79607843]
  ...
  [0.2        0.2        0.2       ]
  [0.22352941 0.22352941 0.22352941]
  [0.23529412 0.23529412 0.23529412]]]",0
2024-09-10 12:13:35,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.38431373 0.45098039 0.50196078]
  [0.39215686 0.45882353 0.50980392]
  [0.38431373 0.45098039 0.50196078]
  ...
  [0.45098039 0.48235294 0.47843137]
  [0.4745098  0.49803922 0.49411765]
  [0.46666667 0.48627451 0.48235294]]

 [[0.39215686 0.45882353 0.50980392]
  [0.39215686 0.45882353 0.50980392]
  [0.39215686 0.45882353 0.50980392]
  ...
  [0.44313725 0.48627451 0.47843137]
  [0.45882353 0.49803922 0.4745098 ]
  [0.45098039 0.49019608 0.46666667]]

 [[0.39607843 0.4627451  0.51372549]
  [0.39215686 0.45882353 0.50980392]
  [0.39215686 0.45882353 0.50980392]
  ...
  [0.45098039 0.48235294 0.48235294]
  [0.45882353 0.49019608 0.48627451]
  [0.45882353 0.49019608 0.48627451]]

 ...

 [[0.80784314 0.80784314 0.80784314]
  [0.80784314 0.80784314 0.80784314]
  [0.80784314 0.80784314 0.80784314]
  ...
  [0.20392157 0.20392157 0.20392157]
  [0.18823529 0.18823529 0.18823529]
  [0.17254902 0.17254902 0.17254902]]

 [[0.80784314 0.80784314 0.80784314]
  [0.80784314 0.80784314 0.80784314]
  [0.80784314 0.80392157 0.81568627]
  ...
  [0.21960784 0.21960784 0.21568627]
  [0.22352941 0.21568627 0.21568627]
  [0.23137255 0.21176471 0.21568627]]

 [[0.80784314 0.81568627 0.79215686]
  [0.80784314 0.80784314 0.80784314]
  [0.80784314 0.80784314 0.81176471]
  ...
  [0.21176471 0.21568627 0.2       ]
  [0.22745098 0.21960784 0.21568627]
  [0.23529412 0.21568627 0.21960784]]]",0
2024-09-10 12:13:36,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.38431373 0.45098039 0.50196078]
  [0.38431373 0.45098039 0.50196078]
  [0.38823529 0.45490196 0.50588235]
  ...
  [0.45098039 0.48235294 0.47843137]
  [0.4627451  0.48235294 0.4745098 ]
  [0.4627451  0.48627451 0.46666667]]

 [[0.38431373 0.45098039 0.50196078]
  [0.39215686 0.45882353 0.50980392]
  [0.39215686 0.45882353 0.50980392]
  ...
  [0.45098039 0.49803922 0.4745098 ]
  [0.45490196 0.49411765 0.47058824]
  [0.45490196 0.49411765 0.47058824]]

 [[0.38431373 0.45098039 0.50196078]
  [0.39215686 0.45882353 0.50980392]
  [0.39215686 0.45882353 0.50980392]
  ...
  [0.45490196 0.49411765 0.47058824]
  [0.45490196 0.49411765 0.47058824]
  [0.45882353 0.49803922 0.4745098 ]]

 ...

 [[0.8        0.8        0.8       ]
  [0.80784314 0.80784314 0.80784314]
  [0.80784314 0.80784314 0.80784314]
  ...
  [0.18431373 0.18823529 0.18431373]
  [0.19215686 0.19607843 0.18039216]
  [0.17647059 0.18039216 0.16470588]]

 [[0.80784314 0.81176471 0.8       ]
  [0.80784314 0.80392157 0.81568627]
  [0.80784314 0.80784314 0.80784314]
  ...
  [0.21568627 0.21568627 0.21568627]
  [0.21960784 0.21960784 0.21960784]
  [0.21568627 0.21568627 0.21568627]]

 [[0.81960784 0.80784314 0.78823529]
  [0.80784314 0.81568627 0.79607843]
  [0.80784314 0.81568627 0.79607843]
  ...
  [0.20392157 0.20392157 0.20392157]
  [0.21960784 0.21960784 0.21960784]
  [0.22352941 0.22352941 0.22352941]]]",0
2024-09-10 12:13:37,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.36862745 0.43529412 0.48627451]
  [0.37647059 0.44313725 0.49411765]
  [0.37647059 0.44313725 0.49411765]
  ...
  [0.44313725 0.4745098  0.47058824]
  [0.43921569 0.47058824 0.46666667]
  [0.43921569 0.47058824 0.46666667]]

 [[0.37647059 0.44313725 0.49411765]
  [0.37254902 0.43921569 0.49019608]
  [0.36862745 0.43529412 0.48627451]
  ...
  [0.44313725 0.4745098  0.47058824]
  [0.44313725 0.4745098  0.47058824]
  [0.43529412 0.46666667 0.4627451 ]]

 [[0.36862745 0.43529412 0.48627451]
  [0.36470588 0.43137255 0.48235294]
  [0.37647059 0.44313725 0.49411765]
  ...
  [0.44313725 0.4745098  0.47058824]
  [0.44705882 0.47843137 0.4745098 ]
  [0.44313725 0.4745098  0.47058824]]

 ...

 [[0.79215686 0.79215686 0.79215686]
  [0.79215686 0.79215686 0.79215686]
  [0.79215686 0.79215686 0.79215686]
  ...
  [0.18039216 0.18039216 0.18039216]
  [0.18823529 0.18039216 0.18039216]
  [0.17647059 0.15686275 0.16078431]]

 [[0.79215686 0.79215686 0.79215686]
  [0.79215686 0.79215686 0.79215686]
  [0.79215686 0.78823529 0.8       ]
  ...
  [0.21960784 0.21176471 0.21176471]
  [0.20784314 0.19607843 0.19607843]
  [0.21960784 0.2        0.20392157]]

 [[0.79215686 0.8        0.77647059]
  [0.79215686 0.79215686 0.79215686]
  [0.79215686 0.79215686 0.79607843]
  ...
  [0.19215686 0.19215686 0.19215686]
  [0.21568627 0.21568627 0.21568627]
  [0.21960784 0.21960784 0.21960784]]]",0
2024-09-10 12:13:38,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.37254902 0.43921569 0.49019608]
  [0.37647059 0.44313725 0.49411765]
  [0.37254902 0.43921569 0.49019608]
  ...
  [0.44313725 0.47843137 0.45490196]
  [0.44313725 0.46666667 0.44705882]
  [0.45098039 0.4745098  0.45490196]]

 [[0.38431373 0.45098039 0.50196078]
  [0.37647059 0.44313725 0.49411765]
  [0.37647059 0.44313725 0.49411765]
  ...
  [0.43137255 0.47058824 0.4627451 ]
  [0.43921569 0.47843137 0.45490196]
  [0.43921569 0.47843137 0.45490196]]

 [[0.37647059 0.44313725 0.49411765]
  [0.36078431 0.42745098 0.47843137]
  [0.38039216 0.44705882 0.49803922]
  ...
  [0.43921569 0.4745098  0.4627451 ]
  [0.43137255 0.47058824 0.44705882]
  [0.43529412 0.4745098  0.45098039]]

 ...

 [[0.79215686 0.79215686 0.79215686]
  [0.79215686 0.79215686 0.79215686]
  [0.79215686 0.79215686 0.79215686]
  ...
  [0.18431373 0.18431373 0.18431373]
  [0.17647059 0.17647059 0.17647059]
  [0.16078431 0.16078431 0.16078431]]

 [[0.79215686 0.79607843 0.78431373]
  [0.79215686 0.78823529 0.79607843]
  [0.79215686 0.79215686 0.79215686]
  ...
  [0.20784314 0.20392157 0.20392157]
  [0.19215686 0.19215686 0.19215686]
  [0.20784314 0.20784314 0.20784314]]

 [[0.79215686 0.79607843 0.77254902]
  [0.79607843 0.80392157 0.78823529]
  [0.79607843 0.80392157 0.78039216]
  ...
  [0.18431373 0.18431373 0.18431373]
  [0.19607843 0.21568627 0.21176471]
  [0.20392157 0.22352941 0.21960784]]]",0
2024-09-10 12:13:39,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.35294118 0.41176471 0.48627451]
  [0.35294118 0.41960784 0.47058824]
  [0.36078431 0.42745098 0.47843137]
  ...
  [0.43137255 0.45490196 0.43529412]
  [0.42745098 0.45098039 0.43137255]
  [0.42745098 0.45098039 0.43137255]]

 [[0.35294118 0.42352941 0.46666667]
  [0.35294118 0.41960784 0.47058824]
  [0.35294118 0.41960784 0.47058824]
  ...
  [0.42745098 0.45098039 0.43137255]
  [0.42745098 0.45098039 0.43137255]
  [0.42745098 0.45098039 0.43137255]]

 [[0.35294118 0.41960784 0.47058824]
  [0.35686275 0.42352941 0.4745098 ]
  [0.35294118 0.41960784 0.47058824]
  ...
  [0.41176471 0.45490196 0.43529412]
  [0.41960784 0.44313725 0.43921569]
  [0.43137255 0.45098039 0.44705882]]

 ...

 [[0.78431373 0.78431373 0.78431373]
  [0.77647059 0.78431373 0.78431373]
  [0.79215686 0.79215686 0.79215686]
  ...
  [0.17647059 0.17647059 0.17647059]
  [0.18823529 0.18039216 0.18039216]
  [0.18431373 0.16470588 0.16862745]]

 [[0.79215686 0.78039216 0.78823529]
  [0.79215686 0.79607843 0.78823529]
  [0.79215686 0.79215686 0.79215686]
  ...
  [0.18431373 0.19607843 0.18039216]
  [0.19607843 0.2        0.18431373]
  [0.20392157 0.20784314 0.19215686]]

 [[0.80392157 0.79215686 0.76862745]
  [0.80392157 0.78823529 0.78431373]
  [0.80392157 0.78823529 0.77254902]
  ...
  [0.19215686 0.19215686 0.17647059]
  [0.21568627 0.20392157 0.18823529]
  [0.21568627 0.20392157 0.18823529]]]",0
2024-09-10 12:13:40,0.1570500135421753,0.1050000041723251,9.829950332641602,"[[[0.36862745 0.41960784 0.4745098 ]
  [0.36862745 0.41960784 0.4745098 ]
  [0.36862745 0.41960784 0.4745098 ]
  ...
  [0.42745098 0.45098039 0.43137255]
  [0.41568627 0.45490196 0.43137255]
  [0.41960784 0.45882353 0.43529412]]

 [[0.36078431 0.42352941 0.4745098 ]
  [0.35294118 0.41960784 0.47058824]
  [0.35294118 0.41960784 0.47058824]
  ...
  [0.43137255 0.45098039 0.43137255]
  [0.41960784 0.44313725 0.42352941]
  [0.42745098 0.45098039 0.43137255]]

 [[0.36078431 0.42352941 0.4745098 ]
  [0.35294118 0.41960784 0.47058824]
  [0.35294118 0.41960784 0.47058824]
  ...
  [0.42745098 0.45098039 0.43137255]
  [0.42745098 0.45098039 0.43137255]
  [0.43137255 0.45490196 0.43529412]]

 ...

 [[0.78431373 0.78431373 0.78431373]
  [0.78431373 0.78431373 0.78431373]
  [0.79215686 0.79215686 0.79215686]
  ...
  [0.18823529 0.18823529 0.18823529]
  [0.16470588 0.16470588 0.16470588]
  [0.16078431 0.16078431 0.16078431]]

 [[0.78431373 0.78431373 0.78431373]
  [0.77647059 0.78431373 0.78823529]
  [0.78431373 0.78039216 0.78823529]
  ...
  [0.19607843 0.19607843 0.19607843]
  [0.20392157 0.20392157 0.20392157]
  [0.21176471 0.21176471 0.21176471]]

 [[0.79607843 0.78039216 0.77647059]
  [0.78431373 0.78039216 0.79215686]
  [0.79215686 0.78823529 0.79607843]
  ...
  [0.17254902 0.17254902 0.17254902]
  [0.20392157 0.20392157 0.20392157]
  [0.20392157 0.20392157 0.20392157]]]",0
