Timestamp,accelerometer_X,accelerometer_Y,accelerometer_Z
2024-09-02 16:27:07,0.016050001606345177,1.3200000524520874,9.724050521850586
2024-09-02 16:27:32,0.037050001323223114,1.3290001153945923,9.72705078125
2024-09-02 16:28:31,0.028050001710653305,1.3030500411987305,9.718950271606445
2024-09-02 16:29:30,-10.071000099182129,0.9630000591278076,0.47895002365112305
2024-09-02 16:30:31,-9.334050178527832,2.433000087738037,-0.13500000536441803
2024-09-02 16:31:30,-9.348000526428223,2.196000099182129,-0.7870500087738037
2024-09-02 16:32:31,-9.367050170898438,2.1480000019073486,-1.1220000982284546
2024-09-02 16:34:31,-4.783050060272217,6.808950424194336,-5.232000350952148
2024-09-02 16:35:33,-4.855050086975098,6.739950180053711,-5.196000099182129
2024-09-02 16:36:32,-4.89300012588501,6.531000137329102,-5.124000072479248
2024-09-02 16:37:32,-5.83905029296875,6.22005033493042,-5.19795036315918
2024-09-02 16:38:32,-5.3460001945495605,6.433050155639648,-5.076000213623047
2024-09-02 16:39:31,-4.267950057983398,6.538050174713135,-6.13200044631958
2024-09-02 16:41:58,0.039000000804662704,1.6309500932693481,9.70995044708252
2024-09-02 16:45:51,0.06300000101327896,1.5739500522613525,9.718950271606445
2024-09-02 16:45:59,0.04200000315904617,1.590000033378601,9.712050437927246
2024-09-02 16:46:58,-0.45795002579689026,3.2790000438690186,9.163949966430664
2024-09-02 16:47:58,0.006000000052154064,1.6500000953674316,9.706950187683105
2024-09-02 16:50:32,0.10200000554323196,1.4010000228881836,9.705000877380371
2024-09-02 16:55:50,0.17805001139640808,0.07905000448226929,9.808050155639648
2024-09-02 16:57:18,0.07095000147819519,1.3890000581741333,9.71505069732666
2024-09-02 16:58:17,1.4050500392913818,4.510050296783447,7.963950157165527
2024-09-02 16:59:29,1.4310001134872437,0.36195001006126404,9.738000869750977
2024-09-02 17:03:01,0.12105000764131546,0.08595000207424164,9.921000480651855
2024-09-02 17:04:08,-0.0070500001311302185,1.3990501165390015,9.71505069732666
2024-09-02 17:05:31,0.016050001606345177,1.3870500326156616,9.72705078125
2024-09-02 17:06:08,8.011950492858887,5.038950443267822,-3.325050115585327
2024-09-02 17:07:08,9.972000122070312,1.9180500507354736,0.17295001447200775
2024-09-02 17:08:08,9.817950248718262,2.11995005607605,-1.6630500555038452
2024-09-02 17:09:08,9.790050506591797,2.2710001468658447,-1.27305006980896
2024-09-02 17:10:09,10.063050270080566,0.9340500235557556,-1.4880000352859497
2024-09-02 17:11:08,9.847050666809082,-2.4469501972198486,-0.6880500316619873
2024-09-02 17:12:08,8.472000122070312,5.121000289916992,-0.9019500613212585
2024-09-02 17:13:59,8.472000122070312,5.121000289916992,-0.9019500613212585
2024-09-02 17:14:08,-1.5310500860214233,3.7990500926971436,8.146050453186035
2024-09-02 17:15:16,4.534950256347656,-8.404950141906738,1.380000114440918
