20240720162358, 43.70,25.80
20240720162400, 43.50,25.80
20240720162402, 43.50,25.80
20240720162404, 43.30,25.80
20240720162406, 43.30,25.80
20240720162408, 43.30,25.80
20240720162410, 43.30,25.80
20240720162412, 43.10,25.80
