2024-07-20 10:41:56.603,44.90,18.80
2024-07-20 10:41:58.611,45.00,18.80
2024-07-20 10:42:00.617,45.30,18.90
2024-07-20 10:42:02.624,45.30,18.80
2024-07-20 10:42:04.631,45.00,18.80
2024-07-20 10:42:06.637,44.60,18.80
2024-07-20 10:42:08.644,44.50,18.80
2024-07-20 10:42:10.652,44.20,18.80
2024-07-20 10:42:12.659,43.90,18.80
2024-07-20 10:42:14.665,43.90,18.80
2024-07-20 10:42:16.673,43.90,18.80
2024-07-20 10:42:18.678,43.80,18.80
2024-07-20 10:42:20.686,43.70,18.80
2024-07-20 10:42:22.694,43.80,18.70
2024-07-20 10:42:24.700,43.80,18.70
2024-07-20 10:42:26.708,43.80,18.60
2024-07-20 10:42:28.714,44.00,18.70
2024-07-20 10:42:30.721,44.20,18.70
2024-07-20 10:42:32.728,44.30,18.60
2024-07-20 10:42:34.735,44.60,18.60
2024-07-20 10:42:36.741,44.90,18.60
2024-07-20 10:42:38.748,44.90,18.60
2024-07-20 10:42:40.755,45.00,18.60
2024-07-20 10:42:42.761,44.80,18.50
2024-07-20 10:42:44.769,45.00,18.50
2024-07-20 10:42:46.775,45.60,18.50
2024-07-20 10:42:48.782,45.70,18.40
2024-07-20 10:42:50.788,46.00,18.40
2024-07-20 10:42:52.795,46.00,18.40
2024-07-20 10:42:54.802,45.90,18.40
2024-07-20 10:42:56.809,45.80,18.40
2024-07-20 10:42:58.815,45.90,18.40
2024-07-20 10:43:00.823,45.70,18.40
2024-07-20 10:43:02.828,46.00,18.40
2024-07-20 10:43:04.835,45.90,18.30
2024-07-20 10:43:06.843,45.90,18.30
2024-07-20 10:43:08.848,45.60,18.40
2024-07-20 10:43:10.856,45.60,18.30
2024-07-20 10:43:12.863,45.50,18.30
2024-07-20 10:43:14.870,45.60,18.20
2024-07-20 10:43:16.876,45.50,18.20
2024-07-20 10:43:18.884,45.80,18.30
2024-07-20 10:43:20.890,46.10,18.30
2024-07-20 10:43:22.897,46.20,18.30
2024-07-20 10:43:24.904,46.10,18.30
2024-07-20 10:43:26.911,46.10,18.30
2024-07-20 10:43:28.917,46.30,18.20
2024-07-20 10:43:30.925,46.40,18.20
2024-07-20 10:43:32.931,46.50,18.30
2024-07-20 10:43:34.938,46.10,18.20
2024-07-20 10:43:36.945,45.80,18.20
2024-07-20 10:43:38.951,45.60,18.20
2024-07-20 10:43:40.959,45.30,18.20
2024-07-20 10:43:42.965,45.40,18.20
2024-07-20 10:43:44.972,45.20,18.20
2024-07-20 10:43:46.978,45.50,18.20
2024-07-20 10:43:48.986,45.50,18.20
2024-07-20 10:43:50.993,45.50,18.10
2024-07-20 10:43:53.001,45.50,18.10
2024-07-20 10:43:55.007,45.50,18.10
2024-07-20 10:43:57.014,45.60,18.10
2024-07-20 10:43:59.020,45.70,18.10
2024-07-20 10:44:01.028,45.60,18.10
2024-07-20 10:44:03.034,45.80,18.10
2024-07-20 10:44:05.040,45.80,18.10
2024-07-20 10:44:07.047,45.80,18.10
2024-07-20 10:44:09.054,45.90,18.10
2024-07-20 10:44:11.061,45.90,18.00
2024-07-20 10:44:13.068,46.00,18.10
2024-07-20 10:44:15.074,46.00,18.00
2024-07-20 10:44:17.081,45.80,18.00
2024-07-20 10:44:19.088,45.70,18.00
2024-07-20 10:44:21.094,45.60,18.00
2024-07-20 10:44:23.101,45.30,18.00
2024-07-20 10:44:25.108,45.20,18.00
2024-07-20 10:44:27.115,45.20,17.90
2024-07-20 10:44:29.123,45.40,18.00
2024-07-20 10:44:31.129,45.40,17.90
2024-07-20 10:44:33.135,45.40,17.90
2024-07-20 10:44:35.142,45.40,17.90
2024-07-20 10:44:37.149,45.30,17.90
2024-07-20 10:44:39.155,45.40,17.90
2024-07-20 10:44:41.163,45.40,17.90
2024-07-20 10:44:43.169,45.50,17.90
2024-07-20 10:44:45.176,45.40,17.90
2024-07-20 10:44:47.183,45.30,17.90
2024-07-20 10:44:49.189,45.60,17.80
2024-07-20 10:44:51.196,45.70,17.80
2024-07-20 10:44:53.204,45.80,17.80
2024-07-20 10:44:55.210,45.80,17.80
2024-07-20 10:44:57.218,45.60,17.80
2024-07-20 10:44:59.224,45.70,17.80
2024-07-20 10:45:01.231,46.00,17.80
2024-07-20 10:45:03.238,45.80,17.80
2024-07-20 10:45:05.245,45.90,17.80
2024-07-20 10:45:07.252,45.90,17.70
2024-07-20 10:45:09.258,46.00,17.80
2024-07-20 10:45:11.265,46.30,17.80
2024-07-20 10:45:13.272,46.20,17.70
2024-07-20 10:45:15.278,46.20,17.70
2024-07-20 10:45:17.285,46.30,17.70
2024-07-20 10:45:19.292,46.30,17.70
2024-07-20 10:45:21.299,46.50,17.70
2024-07-20 10:45:23.305,46.60,17.70
2024-07-20 10:45:25.312,46.60,17.70
2024-07-20 10:45:27.318,46.60,17.70
2024-07-20 10:45:29.326,46.70,17.70
2024-07-20 10:45:31.332,46.70,17.70
2024-07-20 10:45:33.339,46.60,17.70
2024-07-20 10:45:35.345,46.60,17.60
2024-07-20 10:45:37.352,46.60,17.70
2024-07-20 10:45:39.358,46.80,17.60
2024-07-20 10:45:41.365,47.00,17.60
2024-07-20 10:45:43.373,47.00,17.60
2024-07-20 10:45:45.379,47.10,17.70
2024-07-20 10:45:47.386,47.30,17.60
2024-07-20 10:45:49.392,47.30,17.60
2024-07-20 10:45:51.399,47.30,17.60
2024-07-20 10:45:53.406,47.80,17.60
2024-07-20 10:45:55.413,48.00,17.70
2024-07-20 10:45:57.420,48.20,17.60
2024-07-20 10:45:59.427,48.40,17.60
2024-07-20 10:46:01.433,48.50,17.60
2024-07-20 10:46:03.439,48.50,17.60
2024-07-20 10:46:05.447,48.30,17.60
2024-07-20 10:46:07.454,48.10,17.60
2024-07-20 10:46:09.459,47.80,17.70
2024-07-20 10:46:11.466,47.70,17.60
2024-07-20 10:46:13.474,47.50,17.60
2024-07-20 10:46:15.479,47.40,17.60
2024-07-20 10:46:17.486,47.50,17.60
2024-07-20 10:46:19.494,47.60,17.60
2024-07-20 10:46:21.501,48.00,17.60
2024-07-20 10:46:23.507,48.00,17.60
2024-07-20 10:46:25.514,47.80,17.60
2024-07-20 10:46:27.521,47.80,17.60
2024-07-20 10:46:29.528,47.70,17.60
2024-07-20 10:46:31.534,47.70,17.60
2024-07-20 10:46:33.541,48.20,17.60
2024-07-20 10:46:35.548,48.50,17.60
2024-07-20 10:46:37.554,48.60,17.60
2024-07-20 10:46:39.562,48.70,17.60
2024-07-20 10:46:41.568,48.60,17.60
2024-07-20 10:46:43.575,48.70,17.60
2024-07-20 10:46:45.581,48.40,17.60
2024-07-20 10:46:47.588,48.20,17.60
2024-07-20 10:46:49.594,48.10,17.60
2024-07-20 10:46:51.602,47.90,17.60
2024-07-20 10:46:53.608,47.70,17.60
2024-07-20 10:46:55.615,47.50,17.70
2024-07-20 10:46:57.622,47.40,17.60
2024-07-20 10:46:59.628,47.30,17.60
2024-07-20 10:47:01.636,47.20,17.60
2024-07-20 10:47:03.642,47.20,17.60
2024-07-20 10:47:05.648,47.10,17.60
2024-07-20 10:47:07.656,47.00,17.60
2024-07-20 10:47:09.662,47.30,17.60
2024-07-20 10:47:11.670,47.30,17.60
2024-07-20 10:47:13.675,47.30,17.60
2024-07-20 10:47:15.684,47.10,17.60
2024-07-20 10:47:17.689,47.30,17.60
2024-07-20 10:47:19.696,47.40,17.60
2024-07-20 10:47:21.703,47.70,17.60
2024-07-20 10:47:23.709,47.90,17.60
2024-07-20 10:47:25.716,47.90,17.60
2024-07-20 10:47:27.723,48.10,17.60
2024-07-20 10:47:29.729,48.20,17.60
2024-07-20 10:47:31.736,48.10,17.50
2024-07-20 10:47:33.743,48.00,17.50
2024-07-20 10:47:35.751,47.90,17.60
2024-07-20 10:47:37.757,47.90,17.60
2024-07-20 10:47:39.763,48.10,17.50
2024-07-20 10:47:41.770,48.10,17.60
2024-07-20 10:47:43.776,47.90,17.60
2024-07-20 10:47:45.783,48.00,17.50
2024-07-20 10:47:47.790,48.00,17.50
2024-07-20 10:47:49.796,48.10,17.50
2024-07-20 10:47:51.804,48.40,17.50
2024-07-20 10:47:53.810,48.60,17.60
2024-07-20 10:47:55.818,48.50,17.50
2024-07-20 10:47:57.824,48.60,17.50
2024-07-20 10:47:59.831,48.90,17.50
2024-07-20 10:48:01.838,49.00,17.50
2024-07-20 10:48:03.845,49.00,17.60
2024-07-20 10:48:05.852,49.10,17.50
2024-07-20 10:48:07.858,49.10,17.60
2024-07-20 10:48:09.865,48.80,17.50
2024-07-20 10:48:11.872,48.60,17.50
2024-07-20 10:48:13.879,48.50,17.60
2024-07-20 10:48:15.885,48.40,17.60
2024-07-20 10:48:17.892,48.20,17.60
2024-07-20 10:48:19.899,48.40,17.60
2024-07-20 10:48:21.906,48.60,17.60
2024-07-20 10:48:23.912,49.00,17.60
2024-07-20 10:48:25.919,49.40,17.60
2024-07-20 10:48:27.926,49.30,17.60
2024-07-20 10:48:29.933,49.20,17.60
2024-07-20 10:48:31.939,49.10,17.60
2024-07-20 10:48:33.947,48.90,17.60
2024-07-20 10:48:35.953,48.80,17.60
2024-07-20 10:48:37.960,48.70,17.60
2024-07-20 10:48:39.967,48.40,17.60
2024-07-20 10:48:41.973,48.10,17.60
2024-07-20 10:48:43.980,48.00,17.60
2024-07-20 10:48:45.987,47.80,17.60
2024-07-20 10:48:47.994,47.90,17.60
2024-07-20 10:48:50.000,48.10,17.60
2024-07-20 10:48:52.007,48.00,17.60
2024-07-20 10:48:54.013,48.10,17.60
2024-07-20 10:48:56.020,48.20,17.60
2024-07-20 10:48:58.027,48.10,17.60
2024-07-20 10:49:00.034,48.30,17.60
2024-07-20 10:49:02.040,48.50,17.60
2024-07-20 10:49:04.048,48.60,17.60
2024-07-20 10:49:06.054,48.90,17.60
2024-07-20 10:49:08.061,49.00,17.60
2024-07-20 10:49:10.067,48.80,17.60
2024-07-20 10:49:12.074,48.70,17.60
2024-07-20 10:49:14.081,48.40,17.60
2024-07-20 10:49:16.088,48.30,17.60
2024-07-20 10:49:18.094,48.40,17.60
2024-07-20 10:49:20.100,48.50,17.60
2024-07-20 10:49:22.107,48.60,17.60
2024-07-20 10:49:24.114,48.70,17.60
2024-07-20 10:49:26.122,49.10,17.60
2024-07-20 10:49:28.128,49.20,17.60
2024-07-20 10:49:30.135,49.50,17.60
2024-07-20 10:49:32.141,49.40,17.60
2024-07-20 10:49:34.149,49.30,17.60
2024-07-20 10:49:36.155,48.90,17.60
2024-07-20 10:49:38.162,48.60,17.60
2024-07-20 10:49:40.169,48.50,17.60
2024-07-20 10:49:42.176,48.10,17.60
2024-07-20 10:49:44.182,48.20,17.60
2024-07-20 10:49:46.189,48.20,17.60
2024-07-20 10:49:48.196,48.30,17.60
2024-07-20 10:49:50.202,48.30,17.60
2024-07-20 10:49:52.209,48.30,17.60
2024-07-20 10:49:54.215,48.30,17.60
2024-07-20 10:49:56.222,48.20,17.60
2024-07-20 10:49:58.229,48.00,17.60
2024-07-20 10:50:00.235,47.90,17.60
2024-07-20 10:50:02.242,47.60,17.60
2024-07-20 10:50:04.249,47.80,17.60
2024-07-20 10:50:06.255,48.00,17.50
2024-07-20 10:50:08.262,48.00,17.60
2024-07-20 10:50:10.270,47.90,17.50
2024-07-20 10:50:12.276,48.20,17.50
2024-07-20 10:50:14.283,48.50,17.50
2024-07-20 10:50:16.290,48.70,17.50
2024-07-20 10:50:18.297,48.90,17.50
2024-07-20 10:50:20.304,49.00,17.50
2024-07-20 10:50:22.311,49.10,17.50
2024-07-20 10:50:24.318,49.30,17.50
2024-07-20 10:50:26.324,49.30,17.50
2024-07-20 10:50:28.332,49.10,17.50
2024-07-20 10:50:30.338,48.80,17.50
2024-07-20 10:50:32.346,48.60,17.50
2024-07-20 10:50:34.352,48.40,17.50
2024-07-20 10:50:36.359,48.70,17.50
2024-07-20 10:50:38.366,48.90,17.50
2024-07-20 10:50:40.373,49.00,17.50
2024-07-20 10:50:42.380,48.80,17.50
2024-07-20 10:50:44.387,49.00,17.50
2024-07-20 10:50:46.394,49.00,17.50
2024-07-20 10:50:48.400,49.00,17.50
2024-07-20 10:50:50.407,49.10,17.50
2024-07-20 10:50:52.417,49.20,17.50
2024-07-20 10:50:54.421,49.40,17.50
2024-07-20 10:50:56.429,49.30,17.50
2024-07-20 10:50:58.435,49.50,17.50
2024-07-20 10:51:00.442,49.60,17.50
2024-07-20 10:51:02.449,49.60,17.50
2024-07-20 10:51:04.455,49.60,17.50
2024-07-20 10:51:06.462,49.60,17.50
2024-07-20 10:51:08.470,49.50,17.50
2024-07-20 10:51:10.476,49.30,17.50
2024-07-20 10:51:12.484,49.10,17.50
2024-07-20 10:51:14.490,48.90,17.50
2024-07-20 10:51:16.498,48.70,17.50
2024-07-20 10:51:18.504,48.30,17.50
2024-07-20 10:51:20.511,48.20,17.50
2024-07-20 10:51:22.517,47.90,17.50
2024-07-20 10:51:24.525,47.90,17.40
2024-07-20 10:51:26.532,47.80,17.40
2024-07-20 10:51:28.538,47.50,17.50
2024-07-20 10:51:30.547,47.60,17.50
2024-07-20 10:51:32.552,47.60,17.50
2024-07-20 10:51:34.560,47.60,17.40
2024-07-20 10:51:36.566,47.70,17.40
2024-07-20 10:51:38.573,47.80,17.40
2024-07-20 10:51:40.579,47.80,17.40
2024-07-20 10:51:42.586,47.90,17.40
2024-07-20 10:51:44.594,47.80,17.40
2024-07-20 10:51:46.600,47.90,17.40
2024-07-20 10:51:48.607,48.00,17.40
2024-07-20 10:51:50.614,47.90,17.40
2024-07-20 10:51:52.621,47.90,17.40
2024-07-20 10:51:54.628,47.90,17.40
2024-07-20 10:51:56.635,47.90,17.40
2024-07-20 10:51:58.642,48.00,17.40
2024-07-20 10:52:00.648,48.20,17.40
2024-07-20 10:52:02.656,47.90,17.30
2024-07-20 10:52:04.663,47.90,17.30
2024-07-20 10:52:06.669,47.90,17.40
2024-07-20 10:52:08.677,48.30,17.30
2024-07-20 10:52:10.684,48.40,17.30
2024-07-20 10:52:12.690,48.30,17.30
2024-07-20 10:52:14.697,48.70,17.30
2024-07-20 10:52:16.704,49.10,17.30
2024-07-20 10:52:18.712,49.50,17.30
2024-07-20 10:52:20.717,49.60,17.30
2024-07-20 10:52:22.724,50.10,17.30
2024-07-20 10:52:24.732,50.40,17.30
2024-07-20 10:52:26.739,50.60,17.30
2024-07-20 10:52:28.745,50.60,17.30
2024-07-20 10:52:30.752,50.60,17.30
2024-07-20 10:52:32.760,50.10,17.30
2024-07-20 10:52:34.767,50.20,17.30
2024-07-20 10:52:36.773,50.30,17.30
2024-07-20 10:52:38.779,50.00,17.30
2024-07-20 10:52:40.786,50.30,17.30
2024-07-20 10:52:42.793,50.20,17.30
2024-07-20 10:52:44.801,50.20,17.30
2024-07-20 10:52:46.807,49.80,17.30
2024-07-20 10:52:48.814,49.70,17.30
2024-07-20 10:52:50.821,49.60,17.30
2024-07-20 10:52:52.828,49.50,17.30
2024-07-20 10:52:54.834,49.20,17.30
2024-07-20 10:52:56.841,49.30,17.30
2024-07-20 10:52:58.849,49.20,17.30
2024-07-20 10:53:00.855,49.20,17.30
2024-07-20 10:53:02.862,49.10,17.30
2024-07-20 10:53:04.870,49.00,17.30
2024-07-20 10:53:06.876,48.80,17.30
2024-07-20 10:53:08.883,48.80,17.30
2024-07-20 10:53:10.889,49.00,17.30
2024-07-20 10:53:12.896,49.30,17.30
2024-07-20 10:53:14.903,49.60,17.30
2024-07-20 10:53:16.910,49.60,17.30
2024-07-20 10:53:18.917,49.40,17.30
2024-07-20 10:53:20.924,49.30,17.30
2024-07-20 10:53:22.932,49.40,17.20
2024-07-20 10:53:24.938,49.70,17.30
2024-07-20 10:53:26.944,49.70,17.30
2024-07-20 10:53:28.951,49.60,17.30
2024-07-20 10:53:30.959,49.50,17.30
2024-07-20 10:53:32.967,49.50,17.30
2024-07-20 10:53:34.974,49.30,17.30
2024-07-20 10:53:36.980,49.10,17.30
2024-07-20 10:53:38.987,49.30,17.30
2024-07-20 10:53:40.993,49.40,17.30
2024-07-20 10:53:43.001,49.10,17.30
2024-07-20 10:53:45.009,48.90,17.20
2024-07-20 10:53:47.015,48.80,17.30
2024-07-20 10:53:49.021,49.00,17.30
2024-07-20 10:53:51.028,48.90,17.30
2024-07-20 10:53:53.035,49.00,17.20
2024-07-20 10:53:55.042,48.90,17.20
2024-07-20 10:53:57.048,48.90,17.20
2024-07-20 10:53:59.055,48.90,17.20
2024-07-20 10:54:01.063,49.00,17.30
2024-07-20 10:54:03.069,48.90,17.20
2024-07-20 10:54:05.075,48.90,17.20
2024-07-20 10:54:07.082,48.80,17.30
2024-07-20 10:54:09.089,48.80,17.20
2024-07-20 10:54:11.095,48.80,17.20
2024-07-20 10:54:13.103,48.60,17.20
2024-07-20 10:54:15.110,48.60,17.20
2024-07-20 10:54:17.116,48.60,17.20
2024-07-20 10:54:19.123,48.40,17.20
2024-07-20 10:54:21.130,48.30,17.20
2024-07-20 10:54:23.137,48.40,17.20
2024-07-20 10:54:25.144,48.50,17.20
2024-07-20 10:54:27.151,48.70,17.20
2024-07-20 10:54:29.157,48.90,17.10
2024-07-20 10:54:31.164,48.80,17.10
2024-07-20 10:54:33.171,49.10,17.10
2024-07-20 10:54:35.179,49.30,17.10
2024-07-20 10:54:37.186,49.30,17.10
2024-07-20 10:54:39.192,49.20,17.20
2024-07-20 10:54:41.199,49.40,17.10
2024-07-20 10:54:43.206,49.90,17.10
2024-07-20 10:54:45.212,50.30,17.10
2024-07-20 10:54:47.219,50.50,17.10
2024-07-20 10:54:49.227,50.90,17.10
2024-07-20 10:54:51.233,51.10,17.10
2024-07-20 10:54:53.241,50.90,17.20
2024-07-20 10:54:55.247,50.80,17.20
2024-07-20 10:54:57.255,50.50,17.10
2024-07-20 10:54:59.262,50.30,17.20
2024-07-20 10:55:01.268,49.90,17.20
2024-07-20 10:55:03.275,50.40,17.10
2024-07-20 10:55:05.283,50.80,17.20
2024-07-20 10:55:07.289,51.00,17.10
2024-07-20 10:55:09.296,51.10,17.10
2024-07-20 10:55:11.303,51.20,17.10
2024-07-20 10:55:13.310,50.90,17.20
2024-07-20 10:55:15.317,51.10,17.20
2024-07-20 10:55:17.323,50.90,17.20
2024-07-20 10:55:19.330,50.90,17.20
2024-07-20 10:55:21.338,50.90,17.20
2024-07-20 10:55:23.344,50.90,17.20
2024-07-20 10:55:25.351,50.60,17.20
2024-07-20 10:55:27.358,50.20,17.20
2024-07-20 10:55:29.365,50.20,17.20
2024-07-20 10:55:31.371,50.10,17.20
2024-07-20 10:55:33.379,50.00,17.20
2024-07-20 10:55:35.385,50.00,17.20
2024-07-20 10:55:37.392,49.80,17.20
2024-07-20 10:55:39.398,50.00,17.20
2024-07-20 10:55:41.406,49.80,17.20
2024-07-20 10:55:43.412,49.90,17.20
2024-07-20 10:55:45.419,49.80,17.20
2024-07-20 10:55:47.426,49.60,17.20
2024-07-20 10:55:49.433,49.60,17.20
2024-07-20 10:55:51.440,49.70,17.20
2024-07-20 10:55:53.446,49.50,17.20
2024-07-20 10:55:55.454,49.40,17.20
2024-07-20 10:55:57.461,49.40,17.20
2024-07-20 10:55:59.467,49.40,17.20
2024-07-20 10:56:01.474,49.20,17.20
2024-07-20 10:56:03.481,49.20,17.20
2024-07-20 10:56:05.488,49.30,17.20
2024-07-20 10:56:07.495,49.50,17.10
2024-07-20 10:56:09.502,49.50,17.20
2024-07-20 10:56:11.509,49.50,17.20
2024-07-20 10:56:13.516,49.50,17.20
2024-07-20 10:56:15.523,49.60,17.20
2024-07-20 10:56:17.529,49.80,17.10
2024-07-20 10:56:19.536,50.00,17.10
2024-07-20 10:56:21.543,49.90,17.20
2024-07-20 10:56:23.550,50.10,17.10
2024-07-20 10:56:25.557,50.30,17.10
2024-07-20 10:56:27.564,50.50,17.10
2024-07-20 10:56:29.571,50.60,17.10
2024-07-20 10:56:31.579,50.70,17.10
2024-07-20 10:56:33.584,50.60,17.10
2024-07-20 10:56:35.592,50.70,17.20
2024-07-20 10:56:37.599,50.50,17.10
2024-07-20 10:56:39.605,50.40,17.10
2024-07-20 10:56:41.613,49.80,17.20
2024-07-20 10:56:43.619,49.80,17.10
2024-07-20 10:56:45.626,49.60,17.10
2024-07-20 10:56:47.633,49.50,17.10
2024-07-20 10:56:49.639,49.50,17.10
2024-07-20 10:56:51.648,49.50,17.10
2024-07-20 10:56:53.654,49.40,17.20
2024-07-20 10:56:55.661,49.20,17.20
2024-07-20 10:56:57.668,49.50,17.10
2024-07-20 10:56:59.674,49.60,17.20
2024-07-20 10:57:01.682,49.70,17.10
2024-07-20 10:57:03.688,50.00,17.20
2024-07-20 10:57:05.695,49.90,17.10
2024-07-20 10:57:07.702,49.60,17.10
2024-07-20 10:57:09.708,49.60,17.10
2024-07-20 10:57:11.715,50.10,17.10
2024-07-20 10:57:13.722,50.10,17.10
2024-07-20 10:57:15.730,50.20,17.20
2024-07-20 10:57:17.736,50.20,17.20
2024-07-20 10:57:19.743,50.30,17.10
2024-07-20 10:57:21.751,50.10,17.20
2024-07-20 10:57:23.757,49.70,17.20
2024-07-20 10:57:25.764,49.60,17.20
2024-07-20 10:57:27.770,49.50,17.20
2024-07-20 10:57:29.777,49.40,17.20
2024-07-20 10:57:31.784,49.40,17.10
2024-07-20 10:57:33.792,49.80,17.10
2024-07-20 10:57:35.799,49.90,17.20
2024-07-20 10:57:37.805,50.00,17.20
2024-07-20 10:57:39.812,50.10,17.20
2024-07-20 10:57:41.819,50.30,17.20
2024-07-20 10:57:43.825,50.30,17.10
2024-07-20 10:57:45.832,50.50,17.20
2024-07-20 10:57:47.839,50.70,17.20
2024-07-20 10:57:49.846,50.90,17.20
2024-07-20 10:57:51.853,51.00,17.20
2024-07-20 10:57:53.860,50.90,17.20
2024-07-20 10:57:55.867,50.70,17.20
2024-07-20 10:57:57.873,50.60,17.20
2024-07-20 10:57:59.880,50.80,17.20
2024-07-20 10:58:01.887,50.70,17.20
2024-07-20 10:58:03.894,50.80,17.20
2024-07-20 10:58:05.901,50.70,17.20
