Timestamp,Magnetometer_X,Magnetometer_Y,Magnetometer_Z
2024-09-07 12:06:05,-23.043750762939453,-17.756250381469727,25.500001907348633
2024-09-07 12:07:05,26.45625114440918,-15.90000057220459,28.98750114440918
2024-09-07 12:08:05,26.45625114440918,-15.90000057220459,28.912500381469727
