time,value
2024-09-02T01:33:11.964025444Z,-18.056251525878906
2024-09-02T01:33:13.003242667Z,-19.61250114440918
2024-09-02T01:33:14.052805416Z,-19.61250114440918
2024-09-02T01:33:15.018117946Z,-19.6875
2024-09-02T01:33:16.263508803Z,-19.743751525878906
2024-09-02T01:33:17.193975027Z,-18.712501525878906
2024-09-02T01:33:17.999257552Z,-19.012500762939453
2024-09-02T01:33:19.012416498Z,-19.443750381469727
2024-09-02T01:33:20.414170526Z,-19.556251525878906
2024-09-02T01:33:21.311686584Z,-19.556251525878906
2024-09-02T01:33:22.32278155Z,-18.712501525878906
2024-09-02T01:33:23.319431646Z,-16.743751525878906
2024-09-02T01:33:24.3390276Z,-18.84375
2024-09-02T01:33:25.743319454Z,-19.6875
2024-09-02T01:33:26.319084444Z,-18.95625114440918
2024-09-02T01:33:27.365188677Z,-18.712501525878906
2024-09-02T01:34:36.637140807Z,-19.98750114440918
2024-09-02T01:35:36.592581285Z,-19.98750114440918
2024-09-02T01:36:40.928600356Z,-15.24375057220459
2024-09-02T01:37:41.277052402Z,-22.14375114440918
2024-09-02T01:38:40.956849502Z,-17.15625
2024-09-02T01:39:40.980562501Z,-18.356250762939453
2024-09-02T01:40:40.972732514Z,-15.956250190734863
2024-09-02T01:45:11.446806774Z,-14.812500953674316
2024-09-02T01:46:32.22077544Z,-18.712501525878906
2024-09-02T02:14:58.826043935Z,56.587501525878906
2024-09-02T02:15:58.86616144Z,56.28750228881836
2024-09-02T02:16:58.897239656Z,47.8125
2024-09-02T02:17:58.897487687Z,51.54375076293945
2024-09-02T02:21:00.760718073Z,27.600000381469727
2024-09-02T02:22:00.745250615Z,46.44375228881836
2024-09-02T02:23:00.761268407Z,16.14375114440918
2024-09-02T02:24:00.805922833Z,16.087501525878906
2024-09-02T02:25:00.794677953Z,43.25625228881836
2024-09-02T02:26:00.823735589Z,41.04375076293945
2024-09-02T02:27:00.813207432Z,4.143750190734863
2024-09-02T02:28:00.794567967Z,2.5875000953674316
2024-09-02T02:31:02.797105392Z,14.700000762939453
2024-09-02T02:32:02.814645063Z,45.11250305175781
2024-09-02T02:33:02.788922215Z,35.212501525878906
2024-09-02T02:34:02.911952362Z,36.712501525878906
2024-09-02T02:35:02.917923145Z,40.91250228881836
2024-09-02T02:36:02.833297357Z,38.10000228881836
2024-09-02T02:37:03.639456456Z,47.28750228881836
2024-09-02T02:39:04.676660104Z,13.443750381469727
2024-09-02T02:40:04.678416087Z,15.787500381469727
2024-09-02T02:42:33.799693071Z,12.90000057220459
2024-09-02T02:43:33.79598916Z,48.35625076293945
2024-09-02T02:44:52.25585187Z,39.78750228881836
2024-09-02T02:50:14.742626859Z,53.45625305175781
