time,value
2024-09-02T01:33:11.964025444Z,0.039000000804662704
2024-09-02T01:33:13.003242667Z,0.05595000088214874
2024-09-02T01:33:14.052805416Z,0.05400000140070915
2024-09-02T01:33:15.018117946Z,0.025050001218914986
2024-09-02T01:33:16.263508803Z,0.04200000315904617
2024-09-02T01:33:17.193975027Z,0.046950001269578934
2024-09-02T01:33:17.999257552Z,0.05895000323653221
2024-09-02T01:33:19.012416498Z,0.05595000088214874
2024-09-02T01:33:20.414170526Z,0.07095000147819519
2024-09-02T01:33:21.311686584Z,0.07095000147819519
2024-09-02T01:33:22.32278155Z,0.05595000088214874
2024-09-02T01:33:23.319431646Z,0.037050001323223114
2024-09-02T01:33:24.3390276Z,0.046950001269578934
2024-09-02T01:33:25.743319454Z,0.046950001269578934
2024-09-02T01:33:26.319084444Z,0.018000001087784767
2024-09-02T01:33:27.365188677Z,0.037050001323223114
2024-09-02T01:34:36.637140807Z,0.06105000153183937
2024-09-02T01:35:36.592581285Z,0.06300000101327896
2024-09-02T01:36:40.928600356Z,0.043950002640485764
2024-09-02T01:37:41.277052402Z,0.1399500072002411
2024-09-02T01:38:40.956849502Z,0.11400000751018524
2024-09-02T01:39:40.980562501Z,0.286050021648407
2024-09-02T01:40:40.972732514Z,0.39900001883506775
2024-09-02T01:45:11.446806774Z,0.013050000183284283
2024-09-02T01:46:32.22077544Z,0.10695000737905502
2024-09-02T02:14:58.826043935Z,0.44895002245903015
2024-09-02T02:15:58.86616144Z,-0.6349500417709351
2024-09-02T02:16:58.897239656Z,0.039000000804662704
2024-09-02T02:17:58.897487687Z,0.3720000088214874
2024-09-02T02:21:00.760718073Z,5.53095006942749
2024-09-02T02:22:00.745250615Z,0.7560000419616699
2024-09-02T02:23:00.761268407Z,4.651950359344482
2024-09-02T02:24:00.805922833Z,4.942050457000732
2024-09-02T02:25:00.794677953Z,0.022950001060962677
2024-09-02T02:26:00.823735589Z,0.039000000804662704
2024-09-02T02:27:00.813207432Z,4.384050369262695
2024-09-02T02:28:00.794567967Z,6.075000286102295
2024-09-02T02:31:02.797105392Z,6.12000036239624
2024-09-02T02:32:02.814645063Z,0.7840500473976135
2024-09-02T02:33:02.788922215Z,0.5400000214576721
2024-09-02T02:34:02.911952362Z,-0.40995001792907715
2024-09-02T02:35:02.917923145Z,-0.07695000618696213
2024-09-02T02:36:02.833297357Z,0.37995001673698425
2024-09-02T02:37:03.639456456Z,0.8590500354766846
2024-09-02T02:39:04.676660104Z,4.7719502449035645
2024-09-02T02:40:04.678416087Z,5.977050304412842
2024-09-02T02:42:33.799693071Z,0.21000000834465027
2024-09-02T02:43:33.79598916Z,0.40605002641677856
2024-09-02T02:44:52.25585187Z,0.17100000381469727
2024-09-02T02:50:14.742626859Z,0.11400000751018524
