time,value
2024-09-02T01:33:11.964025444Z,1.339050054550171
2024-09-02T01:33:13.003242667Z,1.3410000801086426
2024-09-02T01:33:14.052805416Z,1.308000087738037
2024-09-02T01:33:15.018117946Z,1.3290001153945923
2024-09-02T01:33:16.263508803Z,1.336050033569336
2024-09-02T01:33:17.193975027Z,1.3530000448226929
2024-09-02T01:33:17.999257552Z,1.3530000448226929
2024-09-02T01:33:19.012416498Z,1.339050054550171
2024-09-02T01:33:20.414170526Z,1.3579500913619995
2024-09-02T01:33:21.311686584Z,1.3579500913619995
2024-09-02T01:33:22.32278155Z,1.3440001010894775
2024-09-02T01:33:23.319431646Z,1.339050054550171
2024-09-02T01:33:24.3390276Z,1.3440001010894775
2024-09-02T01:33:25.743319454Z,1.339050054550171
2024-09-02T01:33:26.319084444Z,1.3440001010894775
2024-09-02T01:33:27.365188677Z,1.3560000658035278
2024-09-02T01:34:36.637140807Z,1.3129500150680542
2024-09-02T01:35:36.592581285Z,1.3480501174926758
2024-09-02T01:36:40.928600356Z,1.360050082206726
2024-09-02T01:37:41.277052402Z,0.1080000028014183
2024-09-02T01:38:40.956849502Z,1.3050000667572021
2024-09-02T01:39:40.980562501Z,1.2619500160217285
2024-09-02T01:40:40.972732514Z,1.4250000715255737
2024-09-02T01:45:11.446806774Z,1.3200000524520874
2024-09-02T01:46:32.22077544Z,0.10305000841617584
2024-09-02T02:14:58.826043935Z,6.277050495147705
2024-09-02T02:15:58.86616144Z,6.967050552368164
2024-09-02T02:16:58.897239656Z,6.237000465393066
2024-09-02T02:17:58.897487687Z,6.1459503173828125
2024-09-02T02:21:00.760718073Z,0.13695000112056732
2024-09-02T02:22:00.745250615Z,5.3359503746032715
2024-09-02T02:23:00.761268407Z,-0.4540500342845917
2024-09-02T02:24:00.805922833Z,-0.5710500478744507
2024-09-02T02:25:00.794677953Z,6.628950119018555
2024-09-02T02:26:00.823735589Z,5.533050060272217
2024-09-02T02:27:00.813207432Z,-0.8110500574111938
2024-09-02T02:28:00.794567967Z,-0.9160500168800354
2024-09-02T02:31:02.797105392Z,-0.1980000138282776
2024-09-02T02:32:02.814645063Z,6.280050277709961
2024-09-02T02:33:02.788922215Z,5.254950046539307
2024-09-02T02:34:02.911952362Z,5.017950057983398
2024-09-02T02:35:02.917923145Z,5.389050483703613
2024-09-02T02:36:02.833297357Z,5.27400016784668
2024-09-02T02:37:03.639456456Z,6.178950309753418
2024-09-02T02:39:04.676660104Z,-1.4790000915527344
2024-09-02T02:40:04.678416087Z,-0.7339500188827515
2024-09-02T02:42:33.799693071Z,0.04605000093579292
2024-09-02T02:43:33.79598916Z,5.331000328063965
2024-09-02T02:44:52.25585187Z,0.028950002044439316
2024-09-02T02:50:14.742626859Z,0.025950001552700996
2024-09-02T02:58:03.548282295Z,0.11295000463724136
